(written by ASE)

39 atoms
2 atom types

0.0      8.5519999999999996  xlo xhi
0.0      8.5519999999999996  ylo yhi
0.0      8.5519999999999996  zlo zhi

0 0 0 xy xz yz

Atoms # atomic

     1   1      4.2759999999999998                 2.73664                       0
     2   1      4.2759999999999998      5.8153599999999992                       0
     3   1                       0      4.2759999999999998                 2.73664
     4   1                       0      4.2759999999999998      5.8153599999999992
     5   1                 2.73664                       0      4.2759999999999998
     6   1      5.8153599999999992                       0      4.2759999999999998
     7   2      4.2759999999999998      4.2759999999999998      4.2759999999999998
     8   2                       0      2.0097199999999997                       0
     9   2                       0      6.5422799999999999                       0
    10   2                       0                       0      2.0097199999999997
    11   2                       0                       0      6.5422799999999999
    12   2      2.0097199999999997                       0                       0
    13   2      6.5422799999999999                       0                       0
    14   2                       0                 1.36832      4.2759999999999998
    15   2                       0      7.1836799999999998      4.2759999999999998
    16   2      4.2759999999999998                       0                 1.36832
    17   2      4.2759999999999998                       0      7.1836799999999998
    18   2                 1.36832      4.2759999999999998                       0
    19   2      7.1836799999999998      4.2759999999999998                       0
    20   2      6.6534560000000003                1.898544                1.898544
    21   2                1.898544                1.898544      6.6534560000000003
    22   2                1.898544      6.6534560000000003                1.898544
    23   2      6.6534560000000003      6.6534560000000003      6.6534560000000003
    24   2                1.898544      6.6534560000000003      6.6534560000000003
    25   2      6.6534560000000003      6.6534560000000003                1.898544
    26   2      6.6534560000000003                1.898544      6.6534560000000003
    27   2                1.898544                1.898544                1.898544
    28   2      5.6186639999999999      4.2759999999999998      2.0781359999999998
    29   2      2.9333360000000002      4.2759999999999998      6.4738639999999998
    30   2      2.9333360000000002      4.2759999999999998      2.0781359999999998
    31   2      5.6186639999999999      4.2759999999999998      6.4738639999999998
    32   2      2.0781359999999998      5.6186639999999999      4.2759999999999998
    33   2      6.4738639999999998      2.9333360000000002      4.2759999999999998
    34   2      2.0781359999999998      2.9333360000000002      4.2759999999999998
    35   2      6.4738639999999998      5.6186639999999999      4.2759999999999998
    36   2      4.2759999999999998      2.0781359999999998      5.6186639999999999
    37   2      4.2759999999999998      6.4738639999999998      2.9333360000000002
    38   2      4.2759999999999998      2.0781359999999998      2.9333360000000002
    39   2      4.2759999999999998      6.4738639999999998      5.6186639999999999
