LAMMPS (2 Aug 2023 - Update 2)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (38.954501 17.420983 38.839004)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  936 atoms
  reading velocities ...
  936 velocities
  read_data CPU = 0.035 seconds
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 10 5 10
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair meam, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
  (2) pair meam, perpetual, half/full from (1)
      attributes: half, newton on
      pair build: halffull/newton
      stencil: none
      bin: none
Setting up cg style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 3 extra global DOFs will be included in minimizer energies
 (src/min.cpp:228)
Per MPI rank memory allocation (min/avg/max) = 11.86 | 11.86 | 11.86 Mbytes
   Step         PotEng         TotEng          Fmax          Press          Volume    
      1100  -1005.8837     -1005.8837      0.12207015    -1099.0915      25353.693    
      1110  -1005.8927     -1005.8927      0.12164941    -1098.9924      25353.544    
      1120  -1005.9018     -1005.9018      0.12123099    -1098.8518      25353.393    
      1130  -1005.911      -1005.911       0.12081457    -1098.6687      25353.239    
      1140  -1005.9202     -1005.9202      0.12048398    -1098.442       25353.082    
      1150  -1005.9296     -1005.9296      0.12026955    -1098.1703      25352.922    
      1160  -1005.939      -1005.939       0.12004067    -1097.8523      25352.759    
      1170  -1005.9485     -1005.9485      0.11979707    -1097.4864      25352.593    
      1180  -1005.9581     -1005.9581      0.11953849    -1097.071       25352.423    
      1190  -1005.9679     -1005.9679      0.11926468    -1096.6044      25352.249    
      1200  -1005.9777     -1005.9777      0.1189754     -1096.0849      25352.071    
      1210  -1005.9877     -1005.9877      0.11867044    -1095.5106      25351.89     
      1220  -1005.9978     -1005.9978      0.11834961    -1094.8798      25351.704    
      1230  -1006.008      -1006.008       0.11801283    -1094.1901      25351.514    
      1240  -1006.0184     -1006.0184      0.11766005    -1093.4457      25351.321    
      1250  -1006.0288     -1006.0288      0.11729157    -1092.5813      25351.117    
      1260  -1006.0394     -1006.0394      0.11690798    -1091.3336      25350.877    
      1270  -1006.0485     -1006.0485      0.1165861     -1081.1134      25349.766    
      1280  -1006.0574     -1006.0574      0.11625065    -1079.0535      25349.47     
      1290  -1006.0662     -1006.0662      0.1159042     -1078.0851      25349.284    
      1300  -1006.0751     -1006.0751      0.11554953    -1077.2028      25349.109    
      1310  -1006.084      -1006.084       0.11518737    -1076.2705      25348.93     
      1320  -1006.0929     -1006.0929      0.11481788    -1075.2998      25348.75     
      1330  -1006.1018     -1006.1018      0.11444127    -1074.2897      25348.569    
      1340  -1006.1108     -1006.1108      0.11405775    -1073.2402      25348.385    
      1350  -1006.1197     -1006.1197      0.11366753    -1072.1512      25348.2      
      1360  -1006.1286     -1006.1286      0.11327085    -1071.0228      25348.013    
      1370  -1006.1376     -1006.1376      0.1128679     -1069.8549      25347.824    
      1380  -1006.1465     -1006.1465      0.11245892    -1068.6475      25347.634    
      1390  -1006.1555     -1006.1555      0.1120441     -1067.4005      25347.441    
      1400  -1006.1645     -1006.1645      0.11162365    -1066.1139      25347.247    
      1410  -1006.1735     -1006.1735      0.11119775    -1064.7877      25347.051    
      1420  -1006.1824     -1006.1824      0.11076801    -1063.4216      25346.853    
      1430  -1006.1914     -1006.1914      0.11050057    -1062.0155      25346.654    
      1440  -1006.2004     -1006.2004      0.11023672    -1060.5692      25346.452    
      1450  -1006.2095     -1006.2095      0.10997639    -1059.0824      25346.249    
      1460  -1006.2185     -1006.2185      0.10971951    -1057.5547      25346.044    
      1470  -1006.2275     -1006.2275      0.10946601    -1055.9857      25345.836    
      1480  -1006.2366     -1006.2366      0.10921579    -1054.3747      25345.627    
      1490  -1006.2457     -1006.2457      0.10896876    -1052.721       25345.415    
      1500  -1006.2548     -1006.2548      0.10872481    -1051.0238      25345.201    
      1510  -1006.2639     -1006.2639      0.10848385    -1049.2822      25344.985    
      1520  -1006.273      -1006.273       0.10824577    -1047.495       25344.766    
      1530  -1006.2822     -1006.2822      0.10801042    -1045.661       25344.545    
      1540  -1006.2914     -1006.2914      0.10777768    -1043.7787      25344.321    
      1550  -1006.3007     -1006.3007      0.10754741    -1041.8462      25344.093    
      1560  -1006.31       -1006.31        0.10731944    -1039.8615      25343.863    
      1570  -1006.3194     -1006.3194      0.10709359    -1037.8219      25343.629    
      1580  -1006.3288     -1006.3288      0.10686967    -1035.7246      25343.392    
      1590  -1006.3384     -1006.3384      0.10664747    -1033.5659      25343.15     
      1600  -1006.348      -1006.348       0.10642672    -1031.3415      25342.904    
      1610  -1006.3577     -1006.3577      0.10620707    -1029.0459      25342.653    
      1620  -1006.3676     -1006.3676      0.10598815    -1026.6723      25342.397    
      1630  -1006.3776     -1006.3776      0.10576941    -1024.2112      25342.133    
      1640  -1006.3878     -1006.3878      0.10555017    -1021.6532      25341.863    
      1650  -1006.3983     -1006.3983      0.10533001    -1018.9216      25341.577    
      1660  -1006.4089     -1006.4089      0.10508606    -1020.1488      25341.686    
      1670  -1006.4173     -1006.4173      0.10488405    -1029.3958      25342.592    
      1680  -1006.4266     -1006.4266      0.10468554    -1028.2287      25342.469    
      1690  -1006.4362     -1006.4362      0.10449757    -1025.4818      25342.192    
      1700  -1006.4458     -1006.4458      0.10431099    -1022.7995      25341.924    
      1710  -1006.4555     -1006.4555      0.10412678    -1020.0493      25341.651    
      1720  -1006.4653     -1006.4653      0.10394461    -1017.236       25341.374    
      1730  -1006.4751     -1006.4751      0.10376423    -1014.3529      25341.093    
      1740  -1006.485      -1006.485       0.10358532    -1011.3935      25340.806    
      1750  -1006.4951     -1006.4951      0.10340751    -1008.3483      25340.514    
      1760  -1006.5052     -1006.5052      0.10323019    -1005.205       25340.214    
      1770  -1006.5156     -1006.5156      0.10305267    -1001.9307      25339.905    
      1780  -1006.5263     -1006.5263      0.1028709     -998.84284      25339.616    
      1790  -1006.5362     -1006.5362      0.10268325    -1008.1632      25340.555    
      1800  -1006.5449     -1006.5449      0.10250182    -1010.6599      25340.821    
      1810  -1006.5549     -1006.5549      0.10234868    -1006.5704      25340.439    
      1820  -1006.5651     -1006.5651      0.10218909    -1003.1962      25340.131    
      1830  -1006.5754     -1006.5754      0.10203214    -999.64843      25339.809    
      1840  -1006.5857     -1006.5857      0.10187671    -996.03602      25339.483    
      1850  -1006.5962     -1006.5962      0.10172283    -992.31852      25339.15     
      1860  -1006.6068     -1006.6068      0.10156956    -988.54095      25338.814    
      1870  -1006.6176     -1006.6176      0.10141825    -984.9981       25338.504    
      1880  -1006.6274     -1006.6274      0.10121532    -995.55025      25339.587    
      1890  -1006.6368     -1006.6368      0.10109988    -993.60232      25339.434    
      1900  -1006.6474     -1006.6474      0.1009526     -990.16961      25339.143    
      1910  -1006.6583     -1006.6583      0.10081126    -985.89916      25338.772    
      1920  -1006.6692     -1006.6692      0.10067048    -981.64847      25338.406    
      1930  -1006.6802     -1006.6802      0.10053191    -977.2059       25338.025    
      1940  -1006.6913     -1006.6913      0.10038834    -973.72422      25337.743    
      1950  -1006.7015     -1006.7015      0.1002431     -980.93734      25338.515    
      1960  -1006.7113     -1006.7113      0.10009195    -982.13478      25338.693    
      1970  -1006.7225     -1006.7225      0.099967739   -976.66894      25338.223    
      1980  -1006.7339     -1006.7339      0.099834921   -971.88361      25337.825    
      1990  -1006.7455     -1006.7455      0.099705542   -966.74531      25337.397    
      2000  -1006.757      -1006.757       0.099570876   -963.00553      25337.11     
      2010  -1006.7678     -1006.7678      0.099436356   -969.50445      25337.832    
      2020  -1006.778      -1006.778       0.099293525   -970.38021      25337.998    
      2030  -1006.7897     -1006.7897      0.099177132   -964.39335      25337.499    
      2040  -1006.8019     -1006.8019      0.099049754   -958.93758      25337.061    
      2050  -1006.8141     -1006.8141      0.098925741   -953.68469      25336.646    
      2060  -1006.8258     -1006.8258      0.09877253    -956.33705      25337.013    
      2070  -1006.8364     -1006.8364      0.09866207    -959.25246      25337.398    
      2080  -1006.8483     -1006.8483      0.098530798   -955.49263      25337.14     
      2090  -1006.8612     -1006.8612      0.098407755   -948.908        25336.615    
      2100  -1006.8741     -1006.8741      0.098276954   -943.70935      25336.232    
      2110  -1006.8865     -1006.8865      0.098148062   -944.7827       25336.468    
      2120  -1006.8979     -1006.8979      0.097993249   -949.51089      25337.058    
      2130  -1006.9104     -1006.9104      0.097880501   -943.60519      25336.613    
      2140  -1006.9241     -1006.9241      0.097740796   -937.56401      25336.174    
      2150  -1006.9378     -1006.9378      0.097601918   -932.61308      25335.848    
      2160  -1006.951      -1006.951       0.097430663   -936.58572      25336.401    
      2170  -1006.9632     -1006.9632      0.09731032    -936.0317       25336.499    
      2180  -1006.977      -1006.977       0.097153358   -931.18174      25336.199    
      2190  -1006.9919     -1006.9919      0.096993848   -924.65393      25335.753    
      2200  -1007.0066     -1007.0066      0.096815541   -921.32177      25335.627    
      2210  -1007.0205     -1007.0205      0.096646956   -925.8097       25336.267    
      2220  -1007.0342     -1007.0342      0.096462265   -923.06329      25336.196    
      2230  -1007.0499     -1007.0499      0.096276694   -916.16687      25335.75     
      2240  -1007.0663     -1007.0663      0.096057952   -910.50321      25335.446    
      2250  -1007.0822     -1007.0822      0.095838402   -911.52226      25335.8      
      2260  -1007.0975     -1007.0975      0.095590749   -912.86008      25336.185    
      2270  -1007.114      -1007.114       0.095357854   -905.76992      25335.764    
      2280  -1007.1324     -1007.1324      0.095057864   -899.26449      25335.444    
      2290  -1007.1508     -1007.1508      0.094741283   -897.9312       25335.644    
      2300  -1007.1689     -1007.1689      0.094378116   -900.25811      25336.213    
      2310  -1007.1873     -1007.1873      0.094029001   -892.75068      25335.829    
      2320  -1007.2086     -1007.2086      0.093563512   -885.7534       25335.563    
      2330  -1007.2305     -1007.2305      0.093045284   -883.98999      25335.843    
      2340  -1007.2529     -1007.2529      0.092438184   -884.1681       25336.344    
      2350  -1007.2767     -1007.2767      0.091770926   -876.65982      25336.134    
      2360  -1007.3042     -1007.3042      0.090877252   -867.72627      25335.896    
      2370  -1007.3331     -1007.3331      0.089828523   -866.9252       25336.521    
      2380  -1007.3647     -1007.3647      0.088510008   -861.07806      25336.755    
      2390  -1007.4029     -1007.4029      0.08669152    -851.10515      25336.804    
      2400  -1007.4468     -1007.4468      0.084186044   -843.79384      25337.346    
      2410  -1007.5014     -1007.5014      0.080422241   -832.66433      25337.944    
      2420  -1007.5712     -1007.5712      0.074261802   -819.75185      25339.054    
      2430  -1007.6758     -1007.6758      0.061548645   -789.12312      25340.16     
      2440  -1007.7701     -1007.7701      0.052219072   -764.94173      25342.27     
      2450  -1007.7975     -1007.7975      0.052138605   -758.04613      25343.131    
      2460  -1007.8092     -1007.8092      0.051958286   -769.08919      25344.965    
      2470  -1007.8217     -1007.8217      0.05157045    -751.51021      25344.079    
      2480  -1007.8276     -1007.8276      0.051294596   -794.83605      25348.765    
      2490  -1007.8306     -1007.8306      0.051310014   -744.27508      25343.999    
      2500  -1007.8336     -1007.8336      0.051365092   -773.62054      25347.111    
      2510  -1007.8372     -1007.8372      0.051250654   -796.61727      25349.642    
      2520  -1007.8454     -1007.8454      0.051125304   -788.78538      25349.473    
      2530  -1007.8634     -1007.8634      0.050595933   -781.8307       25350.163    
      2540  -1007.8803     -1007.8803      0.050020931   -747.96518      25348.167    
      2550  -1007.8867     -1007.8867      0.050005621   -725.82383      25346.523    
      2560  -1007.9144     -1007.9144      0.049146278   -732.75689      25349.614    
      2570  -1007.9912     -1007.9912      0.045525829   -716.57481      25355.571    
      2580  -1007.9993     -1007.9993      0.044641092   -679.79076      25352.877    
      2590  -1008.0027     -1008.0027      0.04454755    -710.89611      25356.338    
      2600  -1008.0049     -1008.0049      0.044122851   -722.14704      25357.723    
      2610  -1008.0087     -1008.0087      0.043833591   -715.37267      25357.528    
      2620  -1008.0121     -1008.0121      0.043611901   -705.99358      25357.029    
      2630  -1008.0154     -1008.0154      0.043318924   -678.50284      25354.751    
      2640  -1008.018      -1008.018       0.042855699   -714.25109      25358.609    
      2650  -1008.0231     -1008.0231      0.042424441   -730.83402      25360.918    
      2660  -1008.0271     -1008.0271      0.042122212   -735.6704       25361.927    
      2670  -1008.0294     -1008.0294      0.041653457   -690.09473      25357.746    
      2680  -1008.0321     -1008.0321      0.041678946   -711.40381      25360.202    
      2690  -1008.034      -1008.034       0.041391438   -695.30296      25358.877    
      2700  -1008.036      -1008.036       0.041029799   -704.17051      25360.032    
      2710  -1008.0402     -1008.0402      0.040574342   -699.86848      25360.189    
      2720  -1008.045      -1008.045       0.040240912   -711.01958      25361.976    
      2730  -1008.0524     -1008.0524      0.039381889   -705.4355       25362.494    
      2740  -1008.0587     -1008.0587      0.038548435   -709.74188      25363.866    
      2750  -1008.0629     -1008.0629      0.038087655   -683.6362       25361.933    
      2760  -1008.067      -1008.067       0.037577384   -664.68898      25360.694    
      2770  -1008.0694     -1008.0694      0.037063143   -691.87517      25363.755    
      2780  -1008.0709     -1008.0709      0.037164211   -662.43516      25361.091    
      2790  -1008.0746     -1008.0746      0.0365794     -663.45879      25361.78     
      2800  -1008.0759     -1008.0759      0.036430505   -686.16897      25364.228    
      2810  -1008.078      -1008.078       0.036157256   -676.42749      25363.606    
