LAMMPS (2 Aug 2023 - Update 2)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (24.636989 17.420983 52.955484)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  936 atoms
  reading velocities ...
  936 velocities
  read_data CPU = 0.047 seconds
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 7 5 14
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair meam, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
  (2) pair meam, perpetual, half/full from (1)
      attributes: half, newton on
      pair build: halffull/newton
      stencil: none
      bin: none
Setting up cg style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 3 extra global DOFs will be included in minimizer energies
 (src/min.cpp:228)
Per MPI rank memory allocation (min/avg/max) = 12.02 | 12.02 | 12.02 Mbytes
   Step         PotEng         TotEng          Fmax          Press          Volume    
       590  -1023.301      -1023.301       0.17322345    -1719.0024      21854.911    
       600  -1023.3162     -1023.3162      0.1720502     -1720.4244      21854.913    
       610  -1023.3343     -1023.3343      0.17061147    -1716.6861      21854.521    
       620  -1023.3453     -1023.3453      0.16965016    -1703.3284      21853.477    
       630  -1023.3554     -1023.3554      0.16884065    -1702.8554      21853.377    
       640  -1023.3657     -1023.3657      0.16801764    -1703.7723      21853.378    
       650  -1023.3762     -1023.3762      0.16716709    -1704.6406      21853.375    
       660  -1023.3871     -1023.3871      0.16627976    -1705.5313      21853.371    
       670  -1023.3985     -1023.3985      0.16534207    -1706.4467      21853.367    
       680  -1023.4106     -1023.4106      0.1643335     -1707.4073      21853.362    
       690  -1023.4239     -1023.4239      0.16321902    -1708.4167      21853.354    
       700  -1023.4391     -1023.4391      0.16193341    -1710.2739      21853.399    
       710  -1023.4519     -1023.4519      0.16070944    -1690.3783      21851.871    
       720  -1023.4612     -1023.4612      0.15990162    -1690.7         21851.842    
       730  -1023.4708     -1023.4708      0.1590618     -1691.209       21851.823    
       740  -1023.4805     -1023.4805      0.15820388    -1691.898       21851.817    
       750  -1023.4905     -1023.4905      0.15731999    -1692.5723      21851.809    
       760  -1023.5007     -1023.5007      0.15640203    -1693.2542      21851.802    
       770  -1023.5114     -1023.5114      0.15543884    -1693.9442      21851.793    
       780  -1023.5226     -1023.5226      0.15441439    -1694.6563      21851.783    
       790  -1023.5347     -1023.5347      0.15330305    -1695.3606      21851.769    
       800  -1023.548      -1023.548       0.15206495    -1696.4707      21851.78     
       810  -1023.5586     -1023.5586      0.15094449    -1677.3817      21850.332    
       820  -1023.5675     -1023.5675      0.15009596    -1677.7664      21850.316    
       830  -1023.5767     -1023.5767      0.14921384    -1678.0834      21850.292    
       840  -1023.586      -1023.586       0.14831611    -1678.5838      21850.282    
       850  -1023.5955     -1023.5955      0.14739608    -1679.0553      21850.27     
       860  -1023.6051     -1023.6051      0.14644767    -1679.5243      21850.258    
       870  -1023.6151     -1023.6151      0.14546286    -1679.984       21850.244    
       880  -1023.6254     -1023.6254      0.14443102    -1680.4473      21850.23     
       890  -1023.6362     -1023.6362      0.14333649    -1680.8601      21850.21     
       900  -1023.6478     -1023.6478      0.14216114    -1682.0336      21850.245    
       910  -1023.6578     -1023.6578      0.14102199    -1664.3668      21848.913    
       920  -1023.6663     -1023.6663      0.14012233    -1663.746       21848.833    
       930  -1023.6754     -1023.6754      0.13917644    -1663.7573      21848.796    
       940  -1023.6844     -1023.6844      0.13821745    -1664.0642      21848.782    
       950  -1023.6936     -1023.6936      0.13723893    -1664.3224      21848.764    
       960  -1023.7029     -1023.7029      0.13623643    -1664.5705      21848.747    
       970  -1023.7124     -1023.7124      0.13520424    -1664.7952      21848.728    
       980  -1023.7222     -1023.7222      0.13413543    -1665.0094      21848.708    
       990  -1023.7322     -1023.7322      0.1330204     -1665.1598      21848.684    
      1000  -1023.7427     -1023.7427      0.13184994    -1665.8447      21848.699    
      1010  -1023.7526     -1023.7526      0.13064555    -1652.3137      21847.68     
      1020  -1023.761      -1023.761       0.12966723    -1648.938       21847.411    
      1030  -1023.7701     -1023.7701      0.12861441    -1648.3017      21847.337    
      1040  -1023.7793     -1023.7793      0.12754807    -1648.4047      21847.319    
      1050  -1023.7886     -1023.7886      0.12646017    -1648.402       21847.294    
      1060  -1023.798      -1023.798       0.12534756    -1648.3913      21847.27     
      1070  -1023.8076     -1023.8076      0.12420565    -1648.3326      21847.243    
      1080  -1023.8173     -1023.8173      0.12302959    -1648.2694      21847.218    
      1090  -1023.8273     -1023.8273      0.12208409    -1648.0128      21847.179    
      1100  -1023.8375     -1023.8375      0.12118713    -1647.5339      21847.127    
      1110  -1023.8464     -1023.8464      0.12040189    -1631.8455      21845.969    
      1120  -1023.8556     -1023.8556      0.11957502    -1632.0503      21845.972    
      1130  -1023.8654     -1023.8654      0.11865845    -1631.3847      21845.912    
      1140  -1023.8753     -1023.8753      0.11771013    -1631.1188      21845.883    
      1150  -1023.8854     -1023.8854      0.11672642    -1630.7247      21845.846    
      1160  -1023.8957     -1023.8957      0.11570378    -1630.3161      21845.812    
      1170  -1023.9062     -1023.9062      0.11463798    -1629.7793      21845.77     
      1180  -1023.9169     -1023.9169      0.11352501    -1629.4498      21845.747    
      1190  -1023.9278     -1023.9278      0.11236896    -1624.9096      21845.42     
      1200  -1023.9373     -1023.9373      0.11137578    -1614.4819      21844.67     
      1210  -1023.9479     -1023.9479      0.11020098    -1612.8106      21844.558    
      1220  -1023.9596     -1023.9596      0.10886709    -1612.609       21844.559    
      1230  -1023.9719     -1023.9719      0.10743377    -1611.3567      21844.49     
      1240  -1023.9848     -1023.9848      0.1058989     -1610.4031      21844.45     
      1250  -1023.9982     -1023.9982      0.10424879    -1608.3794      21844.34     
      1260  -1024.0118     -1024.0118      0.10253908    -1601.8698      21843.914    
      1270  -1024.0243     -1024.0243      0.10090739    -1592.7864      21843.301    
      1280  -1024.0388     -1024.0388      0.098968966   -1593.0433      21843.388    
      1290  -1024.0573     -1024.0573      0.096387748   -1588.2701      21843.142    
      1300  -1024.0801     -1024.0801      0.09305508    -1584.4201      21843.013    
      1310  -1024.1091     -1024.1091      0.088558081   -1571.2517      21842.292    
      1320  -1024.1527     -1024.1527      0.08120066    -1557.1115      21841.729    
      1330  -1024.2121     -1024.2121      0.069558327   -1528.9087      21840.561    
      1340  -1024.3122     -1024.3122      0.050115035   -1478.2418      21839.5      
      1350  -1024.3888     -1024.3888      0.048918387   -1357.6222      21837.843    
      1360  -1024.3933     -1024.3933      0.048553205   -1318.6487      21835.105    
      1370  -1024.3982     -1024.3982      0.048025118   -1359.7616      21838.209    
      1380  -1024.4017     -1024.4017      0.047810959   -1260.3413      21831.114    
      1390  -1024.4055     -1024.4055      0.047460569   -1350.8647      21837.812    
      1400  -1024.4089     -1024.4089      0.046881857   -1359.8023      21838.576    
      1410  -1024.416      -1024.416       0.046218726   -1337.1897      21837.253    
      1420  -1024.4212     -1024.4212      0.045938222   -1337.9378      21837.606    
      1430  -1024.4226     -1024.4226      0.045795257   -1308.7303      21835.573    
      1440  -1024.4243     -1024.4243      0.045403371   -1368.0874      21839.978    
      1450  -1024.4276     -1024.4276      0.045360891   -1340.2473      21838.189    
      1460  -1024.4313     -1024.4313      0.045687664   -1396.4337      21842.56     
      1470  -1024.4367     -1024.4367      0.045875604   -1375.9963      21841.507    
      1480  -1024.4381     -1024.4381      0.045622656   -1336.2716      21838.72     
      1490  -1024.4401     -1024.4401      0.045871792   -1350.6745      21839.954    
      1500  -1024.4446     -1024.4446      0.045992471   -1326.878       21838.658    
      1510  -1024.4473     -1024.4473      0.04629746    -1351.6161      21840.72     
      1520  -1024.4548     -1024.4548      0.046657912   -1345.7622      21841.092    
      1530  -1024.456      -1024.456       0.046598791   -1329.4976      21840.046    
      1540  -1024.4587     -1024.4587      0.046906678   -1355.5894      21842.257    
      1550  -1024.4617     -1024.4617      0.046845418   -1326.1292      21840.479    
      1560  -1024.4662     -1024.4662      0.047269042   -1352.7602      21843.003    
      1570  -1024.4967     -1024.4967      0.048278176   -1302.2219      21843.583    
      1580  -1024.5007     -1024.5007      0.048498391   -1314.8461      21845.177    
      1590  -1024.5025     -1024.5025      0.0482994     -1294.6048      21843.982    
      1600  -1024.5066     -1024.5066      0.048113711   -1243.41        21840.966    
      1610  -1024.5098     -1024.5098      0.048783734   -1330.6621      21847.829    
      1620  -1024.5633     -1024.5633      0.049761683   -1319.4927      21855.994    
      1630  -1024.5643     -1024.5643      0.049023936   -1195.8415      21847.199    
      1640  -1024.5914     -1024.5914      0.05071756    -1245.6217      21855.291    
      1650  -1024.593      -1024.593       0.050742553   -1247.7141      21855.703    
      1660  -1024.5955     -1024.5955      0.051094315   -1255.7764      21856.708    
      1670  -1024.5973     -1024.5973      0.050813346   -1264.3001      21857.589    
      1680  -1024.6257     -1024.6257      0.052464914   -1202.2341      21857.674    
      1690  -1024.7094     -1024.7094      0.049054061   -1166.3585      21868.384    
      1700  -1024.7116     -1024.7116      0.048741797   -1169.0704      21868.941    
      1710  -1024.7428     -1024.7428      0.044528776   -1137.3684      21871.821    
      1720  -1024.8063     -1024.8063      0.032337185   -1099.7111      21880.513    
      1730  -1024.847      -1024.847       0.064512085   -1092.1276      21889.111    
      1740  -1024.8543     -1024.8543      0.027265428   -1058.9587      21887.472    
      1750  -1024.8855     -1024.8855      0.066668113   -1044.3277      21894.321    
      1760  -1024.8887     -1024.8887      0.050891435   -1033.6192      21893.839    
      1770  -1024.8919     -1024.8919      0.03388302    -1027.2413      21893.767    
      1780  -1024.9124     -1024.9124      0.068297744   -911.328        21891.753    
      1790  -1024.9156     -1024.9156      0.054365465   -1026.932       21900.314    
      1800  -1024.9174     -1024.9174      0.045410677   -1002.2538      21898.66     
      1810  -1024.919      -1024.919       0.036440227   -1026.1453      21900.562    
      1820  -1024.9213     -1024.9213      0.02754725    -1040.7066      21901.927    
      1830  -1024.9388     -1024.9388      0.027332322   -992.03484      21902.573    
      1840  -1024.9549     -1024.9549      0.041803252   -982.85242      21906.802    
      1850  -1024.9566     -1024.9566      0.031071982   -1045.7873      21911.59     
      1860  -1024.9586     -1024.9586      0.026241834   -982.43859      21907.263    
      1870  -1024.9709     -1024.9709      0.029837044   -1030.312       21914.062    
      1880  -1024.9895     -1024.9895      0.051716781   -967.62419      21915.492    
      1890  -1024.9973     -1024.9973      0.026458669   -961.37844      21916.251    
      1900  -1025.0086     -1025.0086      0.063761917   -918.53059      21917.684    
      1910  -1025.011      -1025.011       0.050548212   -905.89656      21916.896    
      1920  -1025.0158     -1025.0158      0.026169341   -915.01438      21918.09     
      1921  -1025.0158     -1025.0158      0.026206345   -930.369        21919.214    
Loop time of 26.4737 on 1 procs for 1921 steps with 936 atoms

99.4% CPU use with 1 MPI tasks x 1 OpenMP threads

Minimization stats:
  Stopping criterion = energy tolerance
  Energy initial, next-to-last, final = 
     -1018.45845615048  -1025.01580586117  -1025.01581577042
  Force two-norm initial, final = 248.8483 0.29468777
  Force max component initial, final = 180.97828 0.22688624
  Final line search alpha, max atom move = 0.00048632397 0.00011034022
  Iterations, force evaluations = 1921 2039

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 26.359     | 26.359     | 26.359     |   0.0 | 99.57
Neigh   | 0          | 0          | 0          |   0.0 |  0.00
Comm    | 0.013902   | 0.013902   | 0.013902   |   0.0 |  0.05
Output  | 0.0051558  | 0.0051558  | 0.0051558  |   0.0 |  0.02
Modify  | 0          | 0          | 0          |   0.0 |  0.00
Other   |            | 0.09608    |            |       |  0.36

Nlocal:            936 ave         936 max         936 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           2006 ave        2006 max        2006 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:          55468 ave       55468 max       55468 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:       110936 ave      110936 max      110936 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 110936
Ave neighs/atom = 118.52137
Neighbor list builds = 0
Dangerous builds = 0
Total wall time: 0:00:26
