LAMMPS (2 Aug 2023 - Update 2)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (src/comm.cpp:98)
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  triclinic box = (0 0 0) to (52.241956 22.62143 51.148607) with tilt (-13.060489 0 0)
WARNING: Triclinic box skew is large. LAMMPS will run inefficiently. (src/domain.cpp:220)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  2208 atoms
  reading velocities ...
  2208 velocities
  read_data CPU = 0.049 seconds
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 4, bins = 17 6 13
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair meam, perpetual
      attributes: full, newton on
      pair build: full/bin/atomonly
      stencil: full/bin/3d
      bin: standard
  (2) pair meam, perpetual, half/full from (1)
      attributes: half, newton on
      pair build: halffull/newton
      stencil: none
      bin: none
Setting up cg style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 3 extra global DOFs will be included in minimizer energies
 (src/min.cpp:228)
Per MPI rank memory allocation (min/avg/max) = 14.58 | 14.58 | 14.58 Mbytes
   Step         PotEng         TotEng          Fmax          Press          Volume    
      1570  -2818.6759     -2818.6759      0.12838544    -596.1701       58577.108    
      1580  -2818.6853     -2818.6853      0.12767521    -542.60267      58569.022    
      1590  -2818.7005     -2818.7005      0.12696732    -629.08556      58582.395    
      1600  -2818.7068     -2818.7068      0.1266735     -627.78489      58582.262    
      1610  -2818.7152     -2818.7152      0.12604082    -572.11288      58573.839    
      1620  -2818.7351     -2818.7351      0.12482367    -588.78226      58576.597    
      1630  -2818.7484     -2818.7484      0.12401391    -632.91467      58583.49     
      1640  -2818.7647     -2818.7647      0.12299548    -626.79368      58582.731    
      1650  -2818.7721     -2818.7721      0.12229115    -591.05479      58577.35     
      1660  -2818.7813     -2818.7813      0.12178921    -555.09258      58571.954    
      1670  -2818.7873     -2818.7873      0.12129185    -529.20913      58568.068    
      1680  -2818.7951     -2818.7951      0.1207568     -576.33262      58575.356    
      1690  -2818.8033     -2818.8033      0.12048795    -625.73129      58583.001    
      1700  -2818.8089     -2818.8089      0.12011792    -629.00534      58583.565    
      1710  -2818.8179     -2818.8179      0.11922266    -545.05055      58570.833    
      1720  -2818.8262     -2818.8262      0.11888084    -595.95716      58578.707    
      1730  -2818.8339     -2818.8339      0.11839491    -586.68596      58577.38     
      1740  -2818.844      -2818.844       0.11749027    -569.47148      58574.868    
      1750  -2818.8544     -2818.8544      0.11671396    -552.69922      58572.428    
      1760  -2818.8831     -2818.8831      0.11498114    -625.53095      58583.909    
      1770  -2818.8915     -2818.8915      0.11429756    -572.66195      58575.924    
      1780  -2818.904      -2818.904       0.11313715    -467.88903      58560.083    
      1790  -2818.9116     -2818.9116      0.11269688    -524.57496      58568.824    
      1800  -2818.9303     -2818.9303      0.11131065    -541.99194      58571.718    
      1810  -2818.9371     -2818.9371      0.11079248    -584.60359      58578.324    
      1820  -2818.9491     -2818.9491      0.1099333     -500.82706      58565.668    
      1830  -2818.9579     -2818.9579      0.10949319    -578.12715      58577.587    
      1840  -2818.9695     -2818.9695      0.10833848    -532.59058      58570.78     
      1850  -2818.9777     -2818.9777      0.10790531    -555.01808      58574.309    
      1860  -2818.9842     -2818.9842      0.10695902    -419.08239      58553.656    
      1870  -2818.9924     -2818.9924      0.10675939    -547.31799      58573.321    
      1880  -2819.0005     -2819.0005      0.10607056    -523.75643      58569.828    
      1890  -2819.0078     -2819.0078      0.10583851    -641.02246      58587.863    
      1900  -2819.0149     -2819.0149      0.1049432     -517.99135      58569.136    
      1910  -2819.0209     -2819.0209      0.10454039    -539.46843      58572.496    
      1920  -2819.0271     -2819.0271      0.10426932    -560.34447      58575.779    
      1930  -2819.0366     -2819.0366      0.10322912    -490.50864      58565.229    
      1940  -2819.049      -2819.049       0.10237924    -548.66892      58574.278    
      1950  -2819.0566     -2819.0566      0.10153116    -513.02743      58568.938    
      1960  -2819.0633     -2819.0633      0.10133255    -569.85992      58577.713    
      1970  -2819.0692     -2819.0692      0.10075084    -535.48695      58572.538    
      1980  -2819.0751     -2819.0751      0.10027432    -553.72575      58575.405    
      1990  -2819.0853     -2819.0853      0.099066839   -455.12601      58560.492    
      2000  -2819.1028     -2819.1028      0.098172415   -600.11663      58582.889    
      2010  -2819.1089     -2819.1089      0.097097922   -473.85425      58563.679    
      2020  -2819.1162     -2819.1162      0.096627985   -521.34322      58571.03     
      2030  -2819.1203     -2819.1203      0.096288412   -516.74253      58570.383    
      2040  -2819.1261     -2819.1261      0.096083296   -539.65411      58573.964    
      2050  -2819.1307     -2819.1307      0.095533285   -507.30763      58569.084    
      2060  -2819.1373     -2819.1373      0.095082391   -544.109        58574.799    
      2070  -2819.1544     -2819.1544      0.093537005   -527.30385      58572.474    
      2080  -2819.1625     -2819.1625      0.092643554   -493.28234      58567.396    
      2090  -2819.1672     -2819.1672      0.092228835   -436.51275      58558.799    
      2100  -2819.1801     -2819.1801      0.091040303   -421.12279      58556.637    
      2110  -2819.1902     -2819.1902      0.090354325   -481.88347      58566.047    
      2120  -2819.2146     -2819.2146      0.088060749   -453.78099      58562.115    
      2130  -2819.2391     -2819.2391      0.086008819   -496.93868      58569.071    
      2140  -2819.2445     -2819.2445      0.085491882   -515.11775      58571.929    
      2150  -2819.93       -2819.93        0.068459746   -391.56279      58555.324    
      2160  -2820.039      -2820.039       0.039333359   -285.19297      58549.819    
      2170  -2820.0406     -2820.0406      0.038379124   -320.30471      58555.178    
      2180  -2820.0435     -2820.0435      0.037494551   -309.60401      58553.546    
Loop time of 64.3777 on 1 procs for 2180 steps with 2208 atoms

99.6% CPU use with 1 MPI tasks x 1 OpenMP threads

Minimization stats:
  Stopping criterion = energy tolerance
  Energy initial, next-to-last, final = 
     -2805.00251795722  -2820.04344333143  -2820.04346318878
  Force two-norm initial, final = 660.40301 0.73608551
  Force max component initial, final = 466.95388 0.54984221
  Final line search alpha, max atom move = 0.00019357382 0.00010643506
  Iterations, force evaluations = 2180 2269

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 64.074     | 64.074     | 64.074     |   0.0 | 99.53
Neigh   | 0.0068275  | 0.0068275  | 0.0068275  |   0.0 |  0.01
Comm    | 0.025189   | 0.025189   | 0.025189   |   0.0 |  0.04
Output  | 0.028381   | 0.028381   | 0.028381   |   0.0 |  0.04
Modify  | 0          | 0          | 0          |   0.0 |  0.00
Other   |            | 0.2435     |            |       |  0.38

Nlocal:           2208 ave        2208 max        2208 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           3046 ave        3046 max        3046 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:         122448 ave      122448 max      122448 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:       244896 ave      244896 max      244896 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 244896
Ave neighs/atom = 110.91304
Neighbor list builds = 1
Dangerous builds = 0
Total wall time: 0:01:04
