LAMMPS data file via write_data, version 2 Aug 2023, timestep = 133, units = metal

276 atoms
2 atom types

-0.17258897930808778 25.948388979308078 xlo xhi
-0.14946644049116287 22.471964043358096 ylo yhi
-0.012735272202389387 8.775135272202387 zlo zhi
-13.060488979304768 0 0 xy xz yz

Masses

1 24.32
2 65.39

Atoms # atomic

138 2 -0.9741246064291079 3.875842240202833 2.1841189998030885 0 0 0
237 2 -0.9603300220164444 1.2149410686870095 2.184232363898798 0 0 0
272 2 25.948388979308064 -0.14946644049115526 8.775135272202387 -1 0 -1
39 1 1.3482421248461318 2.4863796849942443 3.816958790035883 0 0 0
48 1 1.3497051737533767 2.485534993313851 0.5515059377615479 0 0 0
129 2 3.7141984098090837 1.169037684730347 2.1843457279943297 0 0 0
174 2 3.643769713327287 3.8187967923564456 2.167983795329466 0 0 0
235 2 -11.657595873195678 22.47196404335809 2.184232363898798 0 -1 0
3 1 5.8692620374098885 -0.10841642294155303 3.936181456754843 0 0 0
84 1 6.638119054633021 2.2941608713850035 2.188136395752027 0 0 0
206 2 4.443217559595106 2.5322889712484127 4.378325234990993 0 0 0
23 1 9.831424133617594 2.179138929876323 3.36157345251111 0 0 0
118 1 8.891775987456118 0.46952056438811096 0.719587273164802 0 0 0
180 2 9.0715413073657 3.422747154610988 0.7358358417340123 0 0 0
183 2 11.359462577766894 2.101815193260385 0.7033387045955545 0 0 0
253 2 -1.6142499475909897 22.471964043358067 2.184232363898798 0 -1 0
18 1 15.873275150335214 2.138088912326926 2.4715363660207643 0 0 0
93 1 14.177010687503731 0.27095055637055754 0.7234913050179071 0 0 0
144 2 13.689435627122089 3.3657017067645985 0.7197006372603854 0 0 0
220 2 12.873334956147998 2.0527269599458124 2.913680144257048 0 0 0
89 1 18.40949734643745 2.7145778682467316 0.7156832413114604 0 0 0
109 1 17.956140954219723 -0.14946644049107694 2.184232363898838 0 0 0
173 2 20.603592864439992 1.1714655208595106 2.1679837953296057 0 0 0
205 2 21.31801739655352 2.5070615752820444 4.378325234991093 0 0 0
268 2 18.69731400551109 2.372256951303683 3.6488774546329674 0 0 0
38 1 9.844774742788497 22.47111935167772 3.8169587900360247 0 -1 0
128 2 22.863137217313326 2.557338114981301 2.1843457279944536 0 0 0
12 1 -3.157964129642234 5.103455034640505 0.4322832710427121 0 0 0
75 1 -1.4616996668107511 6.97059339059688 2.1803283320455646 0 0 0
124 1 -4.1687129918508665 8.009997392337866 3.6488774546330585 0 0 0
202 2 -0.1580239354550151 5.188816987021619 -0.009860507193572385 0 0 0
105 1 1.1165217081967662 7.811427384320311 3.652781486486167 0 0 0
110 1 3.8235350332368747 6.772023382579328 2.1842323638986723 0 0 0
165 2 1.3558484429260949 5.139728753707045 2.2004809324679213 0 0 0
264 2 1.2690719889792088 7.391010387458633 0.7195872731646767 0 0 0
16 1 6.846048983283244 7.4320604050082855 2.4715363660207994 0 0 0
90 1 6.077191966059973 4.947383075582431 0.715683241311449 0 0 0
216 2 8.25752841724575 4.734482371685425 2.9194296742748898 0 0 0
269 2 5.636825026203426 4.869286995663916 3.6488774546329346 0 0 0
54 1 11.36560584693962 4.756008953653582 2.3523136993019276 0 0 0
59 1 9.84477474278633 7.391855079139066 3.480796119229935 0 0 0
142 2 9.00111261088435 8.709514512680101 0.7197006372602615 0 0 0
147 2 9.001112610883908 6.072506262237088 0.7194739090691467 0 0 0
246 2 11.312417914583895 7.391010387458607 0.7195872731646816 0 0 0
53 1 15.93102525721584 7.390165695778126 2.352313699301798 0 0 0
58 1 14.408731104154306 4.755164261973195 3.4807961192299466 0 0 0
146 2 15.973151761995823 4.684205831986134 0.7194739090690225 0 0 0
244 2 13.675641042709962 8.755417896636736 0.7195872731646519 0 0 0
245 2 13.675641042709431 6.0266028782804275 0.7195872731646791 0 0 0
274 2 12.887900000001087 7.391010387458595 2.91655490926587 0 0 0
22 1 18.92975101671893 7.349960369908901 3.3615734525109326 0 0 0
83 1 20.426791632871694 4.526966078720705 2.1881363957520152 0 0 0
120 1 20.880148025089415 7.391010387458515 0.7195872731646353 0 0 0
179 2 18.232696114869153 6.070078426107935 0.7358358417338695 0 0 0
182 2 18.232696114869512 8.711942348809055 0.7033387045953721 0 0 0
215 2 17.50370653890333 4.709254975719025 2.9194296742747867 0 0 0
2 1 22.891913112926293 5.062405017090986 3.9361814567548032 0 0 0
102 1 -6.983297013247012 12.487859903532188 3.6449734227797044 0 0 0
224 2 -4.7883955182091 12.249731803668784 1.4547845835407396 0 0 0
25 1 -3.157964129641732 9.67856574027655 1.0068912752867214 0 0 0
69 1 -1.6934200834601174 12.295641089922944 2.0161510284958504 0 0 0
192 2 -3.988947671941281 10.963223982560741 3.665126023202266 0 0 0
195 2 -1.7010264015400822 9.642292021210146 3.6326288860638107 0 0 0
231 2 -0.15802393545458132 9.593203787895549 1.4490350535229373 0 0 0
32 1 2.8838868870758865 9.719615757826206 1.89692836177693 0 0 0
61 1 1.3497051737545787 12.296485781603335 0.8876686085677483 0 0 0
156 2 0.6289466478151228 10.906178534714353 3.648990818728643 0 0 0
158 2 2.9126627826888454 12.224682659935883 3.6487640905372785 0 0 0
91 1 6.077191966060584 9.834637699334742 0.7234913050179177 0 0 0
101 1 5.349008367130479 10.255054696196487 3.644973422779717 0 0 0
221 2 8.272093461098828 10.072765799198164 2.9136801442569458 0 0 0
223 2 4.457782603448647 12.274959199635157 1.454784583540638 0 0 0
254 2 7.07848599449108 12.409763823613504 2.1842323638987646 0 0 0
24 1 9.902524849666946 12.643931862590268 3.3615734525109704 0 0 0
52 1 11.367068895847867 10.026856512943997 2.3523136993017877 0 0 0
178 2 11.359462577768705 12.680205581656766 0.735835841733827 0 0 0
181 2 9.07154130736709 11.359273620306132 0.7033387045954129 0 0 0
214 2 12.902465043854162 12.72929381497138 2.919429674274686 0 0 0
17 1 15.944375866384583 12.602881845040878 2.471536366020622 0 0 0
60 1 14.410194153062562 10.026011821263607 3.4807961192298063 0 0 0
143 2 15.973151761996764 10.097814942931073 0.7197006372601836 0 0 0
145 2 13.689435627123517 11.416319068152614 0.719473909068943 0 0 0
92 1 18.409497346438886 12.067442906670488 0.7234913050178531 0 0 0
222 2 17.51827158275642 10.047538403231766 2.9136801442568454 0 0 0
255 2 -5.9820029848174086 9.912733779253267 2.184232363898797 0 0 0
111 1 16.88402401254603 15.550474220287898 2.184232363898838 -1 0 0
33 1 -6.214439996023878 14.890437197858747 1.8969283617768917 0 0 0
103 1 -6.983297013246399 17.3751145272845 3.652781486486177 0 0 0
229 2 -4.802960562060445 17.588015231181547 1.4490350535228347 0 0 0
262 2 -7.4236639531028725 17.453210607203193 0.7195872731647083 0 0 0
62 1 -3.2157142365206917 14.930642523727968 0.8876686085677629 0 0 0
67 1 -1.6948831323663653 17.566488649213365 2.016151028495724 0 0 0
154 2 -4.059376368422645 16.249991340629858 3.648990818728517 0 0 0
159 2 -4.059376368423069 13.612983090186837 3.648764090537404 0 0 0
252 2 -1.7480710647230882 14.931487215408366 3.6488774546329354 0 0 0
63 1 1.348242124848333 17.567333340893747 0.8876686085676229 0 0 0
68 1 2.8705362779089016 14.932331907088725 2.01615102849571 0 0 0
155 2 2.9126627826897935 17.638291770880812 3.648990818728439 0 0 0
250 2 0.6151520634029742 16.295894724586482 3.6488774546329092 0 0 0
251 2 0.6151520634024513 13.567079706230182 3.6488774546329354 0 0 0
275 2 -0.17258897930590786 14.931487215408351 1.4519098185317405 0 0 0
27 1 5.8692620374120885 14.972537232957963 1.0068912752865824 0 0 0
74 1 7.3663026535654845 17.795531524146234 2.1803283320456184 0 0 0
126 1 7.819659045782455 14.931487215408271 3.6488774546328906 0 0 0
191 2 5.172207135562172 13.610555254057692 3.6651260232021245 0 0 0
194 2 5.172207135562536 16.252419176758806 3.632628886063633 0 0 0
230 2 4.4432175595973025 17.613242627147926 1.4490350535227359 0 0 0
1 1 9.902524849667456 17.219042568226325 3.9361814567549818 0 0 0
11 1 9.831424133619787 17.26009258577584 0.432283271042852 0 0 0
82 1 11.598789312498566 15.35190421227004 2.188136395752079 0 0 0
119 1 8.891775987458342 14.312500210528805 0.719587273164632 0 0 0
207 2 12.902465043854596 17.13368061584531 4.378325234991195 0 0 0
88 1 14.177010687505794 14.511070218546674 0.7156832413113947 0 0 0
172 2 14.416337422235665 17.18276884915995 2.1679837953296484 0 0 0
270 2 14.329560968288385 14.93148721540839 3.648877454632933 0 0 0
46 1 14.40873110415651 19.836117917872706 0.5515059377616903 -1 0 0
136 2 -9.346290569496134 21.153459918136598 2.1841189998032142 0 0 0
163 2 -9.416719265978891 18.50370081051057 2.2004809324680643 0 0 0
10 1 -7.191226941895027 22.430914025808406 0.43228327104267417 0 0 0
73 1 -6.422369924672368 20.02833673148196 2.1803283320455553 0 0 0
203 2 -8.61727141971061 19.79020863161853 -0.009860507193473153 0 0 0
26 1 -3.2290648456876734 20.143358672990487 1.006891275286544 0 0 0
125 1 -4.168712991848641 21.85297703847855 3.6488774546328937 0 0 0
190 2 -1.701026401538266 20.220682409606496 3.6651260232020872 0 0 0
193 2 -3.9889476719398904 18.899750448255887 3.632628886063671 0 0 0
31 1 2.8127861710299418 20.184408690540142 1.896928361776754 0 0 0
